MLS,Property,Status,Type,City,Sold Price,Sold Date,List Price,List Date,Bed,Bath,Kitchen,Tax,year,Floor,Lot,Levels,Parking,Photos,Address,GPS,URL,Agency,Description,Feature,Influence,Amenities
R2695589,4101 - 128 CORDOVA STREET,Active,Apartment,Vancouver,not sold,not sold,"$1,260,000",-,2,2,1,"$3,104 in 2021",2009,888,,-,Garage; Underground,19,4101 - 128 Cordova Street,,https://www.bccondosandhomes.com/listing/r2695589-4101-128-w-cordova-street,TRG The Residential Group Realty,"2 Air-Conditioned Penthouses #4110 and #4101 on the NorthWest Corner, 41st floor, overlooking Vancouver's Harbour at the award winning Iconic Woodward's building, can be combined as one of the most Amazing Penthouses in the City of 2050 sqft or more!! These 2 NW corner Penthouses are side by side and if combined as one, could become a 2100 sq. ft. Home in ""the Sky"". Absolutely spectacular living space would have 4 parking spots also! Best Views in the city of Vancouver Harbour, North Shore mountains, Lions Gate Bridge, wrap around 270 degrees corner units with 12 Ft ceilings bring lots of light throughout. Maintenance fees include high speed internet, gas, and heating. Heating is not baseboard, it's steam, from Creative energy.",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings Garage Door Opener Microwave,-, In Suite Laundry Recreation Center Concierge
R2724054,730 FARROW STREET,Active,Townhouse,Coquitlam,not sold,not sold,"$825,000",-,2,2,1,"$2,965 in 2021",2004,"1,193",,-,Garage; Underground,17,"730 Farrow St, Coquitlam, BC V3J 7Y7, Canada","49.26162, -122.89192",https://www.bccondosandhomes.com/listing/r2724054-49-730-farrow-street,RE/MAX All Points Realty,"Welcome to Farrow Ridge, a beautiful neighbourhood located in the sought-after Burquitlam area. This spacious 2 bed/2 bath + den townhome features new upgrades. The kitchen was renovated to maximize space with additional cabinets & open shelving, new backsplash, and cabinets refaced. New vinyl plank flooring throughout, new paint, light fixtures, window casings, and baseboards. Open concept floor plan and expansive windows that let in tonnes of natural light. Large master bdrm with ensuite & second bdrm upstairs. Top floor features a unique loft-style den (potential for 3rd bdrm) with a private roof-top patio. Convenience is at your doorstep. Walking distance to grocery stores, restaurants, recreation, parks & trails, and Burquitlam Skytrain Station. ",ClthWsh/Dryr/Frdg/Stve/DW Microwave Smoke Alarm Sprinkler - Fire,Central Location Recreation Nearby Shopping Nearby, Garden In Suite Laundry Storage
R2724091,3074 SPURAWAY AVENUE,Active,House,Coquitlam,not sold,not sold,"$1,350,000",-,3,3,1,"$4,800 in 2021",1967,"2,235",10760 SqFt.,-,"Add. Parking Avail.,Garage; Double,RV Parking Avail.",40,3074 Spuraway Avenue,,https://www.bccondosandhomes.com/listing/r2724091-3074-spuraway-avenue,RE/MAX All Points Realty,"Prime Ranch Park location! This extra large 10,760sf private property has been cared for by the same owner since 1979. Spacious living rm with vaulted ceilings and gas fireplace. Bonus front sun rm used as a second eating area. Remodeled kitchen with large island and gas stove opens to the living and dining room. Sliders off the kitchen to your covered patio and park-like backyard. Three large bathrooms up. Master overlooking the backyard with 2 piece ensuite. Parquet hardwood throughout the main floor. Downstairs has large rec rm. One piece bath with rough in for future full bath and extra large laundry rm. Large two car garage with paving stone driveway. Bonus large flat R.V. parking. Minutes to Coq Centre, Skytrain and the best rated schools. ",Storage Shed,Central Location Paved Road Private Setting Private Yard Recreation Nearby Shopping Nearby,-
R2722690,2479 ST. LAWRENCE STREET,Active,Duplex,Vancouver,not sold,not sold,"$1,950,000",-,7,5,2,"$4,340 in 2022",2016,"2,725",,-,Garage; Single,40,2479 St. Lawrence Street,,https://www.bccondosandhomes.com/listing/r2722690-2479-st-lawrence-street,RE/MAX Crest Realty,"Rare 2725sqft 1/2 Duplex with 2 Units!!! Vancouver Collingwood Huge Custom-Built 1/2 Duplex. 6985 sqft Lot with 2725 sqft half Duplex. The main unit with 4 Bedrooms and 3 full Bathrooms. The second unit with 3 Bedrooms and 2 full Bathrooms. Radiant heat and HRV included. 1 Huge Panoramic Roof Decks with mountain view and English Bay and summer fireworks view. Steps to Skytrain, Shopping Centre, Park, and all levels of schools. Masks are required for showing. Video Tour : https://www.youtube.com/watch?v=Tha2hQ5pSEU Virtual Tour : https://my.matterport.com/show/?m=bHnYs4kSij3",ClthWsh/Dryr/Frdg/Stve/DW Heat Recov. Vent.,-,-
R2722355,7179 SOUTHVIEW PLACE,Active,House,Burnaby,not sold,not sold,"$2,850,000",-,6,5,1,"$7,204 in 2022",2004,"4,459",10958 SqFt.,-,Garage; Double,22,"7179 Southview Pl, Burnaby, BC V5A 4R6, Canada","49.26058, -122.95324",https://www.bccondosandhomes.com/listing/r2722355-7179-southview-place,Rennie & Associates Realty Ltd.,"2004 Built 6 BED + DEN + 4.5 BATH - OVER 10,000 SQ lot, located on a quiet Cul-De-Sac - FEATURES: generous ceiling heights, wide plank laminate flooring with radiant heat throughout, and quartz countertop. Spacious kitchen with center island, built-in wine-rack and separate wok kitchen. 4 Bedrooms upstairs, including large master bedroom w/ensuite + Walk In Closet, spacious office on main, and 2 bedrooms in basement w/ separate entry. Great mortgage helper! Centrally located just steps from Burnaby Mountain Golf Course, Burnable Lake, SFU, Sperling Lake Skytrain, Brentwood Mall, Lougheed Center, Shopping/Dinning and More! Large fenced backyard and 6 CAR PARKING! Open by Private Appointment!",ClthWsh/Dryr/Frdg/Stve/DW Security System,Cul-de-Sac Golf Course Nearby Private Setting Private Yard,-
R2709412,12170 232B STREET,Active,House,Maple Ridge,not sold,not sold,"$1,239,900",-,5,3,1,"$5,067 in 2021",1991,"2,400",5996 SqFt.,-,"Garage; Double,RV Parking Avail.",39,"12170 232b St, Maple Ridge, BC V2X 0X1, Canada","49.22316, -122.57645",https://www.bccondosandhomes.com/listing/r2709412-12170-232b-street,Royal LePage - Brookside Realty,"This Beautiful FAMILY HOME features including New Paint, New Laminate Flooring & Carpet, Gas Fireplace, Large 28x8 Private Deck, Large Crawl Space, Built-In Vac, 2” Blinds, S/S Appliances & more! Upstairs features 3 Generous Sized Bedrooms including the Master Bedroom w/ 4-Piece Ensuite & Walk-In Closet! The Basement features 2 Full Bedrooms, 1 Full Bathroom, Large Rec Room, Kitchen ROUGH-INS & SEPARATE ENTRY–EASILY SUITABLE! Other features include a Large Fully Fenced Back Yard w/ Large Side Yard, Lots of Privacy Trees & Cedars, Lots of Parking, Large Garage, Great Curb Appeal & Plenty of room for RV PARKING! All of this located in a Quiet Family Friendly Cul-De-Sac across from a large stretch of GREENBELT! Close to Harry Hooge Elementary, Shopping, Transit & more! * ",ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings Garage Door Opener Vacuum - Built In,Central Location Cul-de-Sac Greenbelt Paved Road Private Setting Treed, In Suite Laundry Storage
R2722130,320 - 22025 48 AVENUE,Active,Apartment,Langley,not sold,not sold,"$644,500",-,2,2,1,,1993,"1,178",,-,Garage; Underground,23,"22025 48 Ave #320, Langley, BC V3A 3N1, Canada","49.08941, -122.61681",https://www.bccondosandhomes.com/listing/r2722130-320-22025-48-avenue,Hugh & McKinnon Realty Ltd.,"Welcome to the sought-after Autumn Ridge! The largest layout and best location in the building! This top floor condo overlooks the water fountain and courtyard and has plenty of natural light from the 4 large patio doors. This spacious 2 bed 2 bath condo has been tastefully updated with new flooring, paint and washer/dryer. The layout is ideal with a bedroom and bathroom on either side of the living room. The building includes a newly renovated exercise room and large games room. Walking distance to shopping and restaurants. ",ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings Smoke Alarm Sprinkler - Fire,Central Location Golf Course Nearby Recreation Nearby Shopping Nearby, Club House Exercise Centre In Suite Laundry Storage
R2701583,19292 ALOHA DRIVE,Active,House,Surrey,not sold,not sold,"$1,548,000",-,6,5,2,"$4,500 in 2021",2019,"2,367",3376 SqFt.,-,Garage; Double,26,"19292 Aloha Dr, Surrey, BC V4N 1N2, Canada","49.13271, -122.68835",https://www.bccondosandhomes.com/listing/r2701583-19292-aloha-drive,RE/MAX Blueprint Realty,"Beautiful Home in a very Central location. 4 beds for owners use plus 2 beds in the basement. This home features high ceiling, open family and kitchen area for entertaining. Close to Katzie Elementary, Shops and Transportation.",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW Oven - Built In Pantry Security System,Central Location Lane Access Recreation Nearby Shopping Nearby,-
R2608328,0 DORISTON LANDING,Active,House,Egmont,not sold,not sold,"$550,000",-,1,1,1,$925 in 2020,1990,500,163350 SqFt.,-,None,31,"Sunshine Coast B, BC V0N 2H1, Canada","49.66189, -123.97932",https://www.bccondosandhomes.com/listing/r2608328-block-c-doriston-landing,RE/MAX Oceanview Realty,"Welcome to old Doriston located on the quiet waters of Sechelt Inlet. This water access only property is truly a rare and unique find. An easy 30 minutes by boat from Sechelt or Egmont and your home. This hand built artists sanctuary on just over 3 acres melds perfectly into the rock and natural seascape. Beautifully finished with pine interior, reclaimed fir plank floors, floor to ceiling windows and a complete solar power system and exporenet internet and phone connection. There is another hand built cottage of similar quality which makes for a guest home or extra studio space. Nature abounds on this lovely property; come for a while and stay for a lifetime. Call for your tour of this magnificent property. Yearly government rent $5671.00.",-,-, Workshop Detached
R2723638,2986 PALM CRESCENT,Active,House,Abbotsford,not sold,not sold,"$1,549,000",-,6,4,2,"$4,999 in 2022",1971,"2,306",8333 SqFt.,-,"Garage; Double,Open,RV Parking Avail.",33,"2986 Palm Crescent, Abbotsford, BC V2T 2G4, Canada","49.05628, -122.34574",https://www.bccondosandhomes.com/listing/r2723638-2986-palm-crescent,RE/MAX Blueprint Realty,"Subdividable Lot! Two Single family lots or Duplex is possible as confirmed by city, Do your own due diligence to confirm with the Municipality (Engineering Consultation has been paid by Sellers).This solid 6 bedroom rancher with a basement has lots of room for the whole family. Three bedrooms up, 2 bathrooms up, THREE BEDROOM LEGAL SUITE in the basement with 2 bathrooms and a separate entrance which could be easily converted into One or Two Bedroom suite. One bedroom Suite is rented for $1100/month for the period of one year which is ending in July 2023. Each level has its own separate laundry. Double car garage parks two vehicles plus room outside for another 6. Call me today for more information and your personal viewing.",ClthWsh/Dryr/Frdg/Stve/DW,Central Location Cul-de-Sac Shopping Nearby,-
R2695602,4110 - 128 CORDOVA STREET,Active,Apartment,Vancouver,not sold,not sold,"$1,628,000",-,2,2,1,"$4,042 in 2021",2009,"1,166",,-,Garage; Underground,20,4110 - 128 Cordova Street,,https://www.bccondosandhomes.com/listing/r2695602-4110-128-w-cordova-street,TRG The Residential Group Realty,"Gorgeous Air-Conditioned Penthouses #4110 and #4101 on the NorthWest Corner on the 41st floor, overlooking Vancouver's Harbour at the award winning Iconic Woodward's building, can be assembled as one of the most Amazing Penthouses in the City of 2100 sqft or more!! These 2 NW corner Penthouses are side by side and if assembled (subject to strata, city approval) could become over 2,100 sq. ft. Home in ""the Sky"". Absolutely spectacular living space would have 4 parking spots, 4 bdrms and 4 bathrooms Best Views in the city of Vancouver Harbour, North Shore mountains, Lions Gate Bridge, wrap around 270 degrees corner units with 12 Ft ceilings bring lots of light throughout. Maintenance fees include high speed internet, gas, and steam heating.",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings Garage Door Opener Microwave,-, In Suite Laundry Recreation Center Concierge
R2724065,33000 MILL LAKE ROAD,Active,Townhouse,Abbotsford,not sold,not sold,"$999,000",-,3,3,1,"$3,648 in 2022",1984,"2,220",,-,"Garage; Double,Visitor Parking",22,"33000 Mill Lake Rd #11, Abbotsford, BC V2S 2A3, Canada","49.04761, -122.30946",https://www.bccondosandhomes.com/listing/r2724065-11-33000-mill-lake-road,Lighthouse Realty Ltd.,"Executive townhouse located in popular Shoreline Estates fronting on to Mill Lake and Mt. Baker view. Walking distance to Sevenoaks Mall and bus exchange. 220 square feet of luxury with a giant sundeck and gated entrance to Mill Lake walkway. Quality 2x6 construction with brick and just completed, new roof. Daylight oak kitchen, gas fireplace, central air conditioning (needs replacement). Jacuzzi tub in the main bath, spacious laundry room with sink, 2car garage, newly renovated clubhouse with kitchen, sauna, and small gym. Well maintained and nicely landscaped small 20-unit complex. Homes in this complex rarely come up for sale hurry before it's gone.",ClthWsh/Dryr/Frdg/Stve/DW Jetted Bathtub Windows - Thermo,Central Location Private Setting Private Yard Shopping Nearby Waterfront Property, Air Cond./Central Club House Exercise Centre In Suite Laundry Sauna/Steam Room
R2669033,10101 247 STREET,Active,House,Maple Ridge,not sold,not sold,"$1,999,800",-,6,5,1,"$2,474 in 2021",2022,"4,334",4651 SqFt.,-,Garage; Double,0,"10101 247 St, Maple Ridge, BC V2W 0A1, Canada","49.18599, -122.5348",https://www.bccondosandhomes.com/listing/r2669033-10101-247-street,RE/MAX LIFESTYLES REALTY,"""Jackson Ridge"" Amazing view of Fraser River, Vancouver, Coast Mountains including Seymour, Cypress and Grouse. Deluxe 2 storey + fully finished daylight walkout bsmt with wet bar, full bathroom and 2 bedrooms. Features 4 bedrooms on upper floor, with 3 bathrooms up. Master bdrm with covered sundeck and view, ensuite has soaker tub + separate shower. Kitchen pantry and island, quartz counter tops. Great room with gas fireplace, landscaped. Near transit, high and elem schools, parks and trails. Must see!",Garage Door Opener Smoke Alarm Sprinkler - Fire Vacuum - Roughed In Windows - Thermo,Recreation Nearby,-
R2724114,211 - 2551 WILLOW LANE,Active,Apartment,Abbotsford,not sold,not sold,"$300,000",-,,1,-,$938 in 2022,1979,682,,-,Garage; Underground,0,"2551 Willow Ln #211, Abbotsford, BC V2S 5Z9, Canada","49.04842, -122.28398",https://www.bccondosandhomes.com/listing/r2724114-211-2551-willow-lane,Lighthouse Realty Ltd.,"INVESTORS ALERT OR FIRST TIME BUYERS: This is a well maintained building, no restrictions on rental, unit faces south. Possibility of instillation of washer and ventless dryer. Window have been upgraded also balcony railings. Heat is included in strata fees. Property is tenanted.",Dishwasher Refrigerator Stove,Central Location Recreation Nearby Shopping Nearby, Elevator Shared Laundry Storage
